tipo_de_entidad,codigo_de_entidad,nombre_entidad,codigo_del_departamento,nombre_del_departamento,region,codigo_del_municipio,nombre_del_municipio,fecha_de_corte,cartera_de_creditos,categoria_a_riesgo_bajo_credito_de_vivienda,categoria_b_riesgo_intermedio_credito_de_vivienda,categoria_c_riesgo_alto_credito_de_vivienda,"categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_de_consumo","Categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_comerciales","categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_comerciales",categoria_a_riesgo_bajo_bienes_dados_en_leasing,categoria_b_riesgo_intermedio_bienes_dados_en_leasing,categoria_c_riesgo_alto_bienes_dados_en_leasing,categoria_a_riesgo_bajo_microcreditos_garantia_idonea,categoria_b_riesgo_intermedio_microcreditos_garantia_idonea,categoria_c_riesgo_alto_microcreditos_garantia_idonea
1,51,Ban100 S.A.,22,Sucre,Caribe,708,SAN MARCOS,2025-09-30,816718063.75,0.0,0.0,0.0,846242347.26,0.0,23098260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,18,N. Santander,Andina,670,SAN CALIXTO,2025-09-30,16128325.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35840722.88,0.0,0.0,0.0,0.0,0.0,0.0
1,57,Banco Pichincha S.A.,19,Quindio,Andina,1,ARMENIA,2025-09-30,11523266774.44,0.0,0.0,0.0,11959575660.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,23,Tolima,Andina,283,FRESNO,2025-09-30,360459698.85,0.0,0.0,0.0,371930553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,21,Santander,Andina,296,GALAN,2025-09-30,778886.88,0.0,0.0,0.0,424937.82,0.0,2001413.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,18,N. Santander,Andina,174,CHITAGA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,26,Casanare,Orinoquía,400,TAMARA,2025-09-30,14950839.32,0.0,0.0,0.0,15390245.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,215,CORRALES,2025-09-30,20161962.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20496684.740000002,0.0,6631073.95
1,12,Banco Gnb Sudameris,23,Tolima,Andina,1,IBAGUE,2025-09-30,210469618128.39,0.0,0.0,0.0,167330272861.19998,926536778.31,2730905444.16,48627046642.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,398,LA PEÑA,2025-09-30,376262709.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373558771.21999997,5539018.46,5300889.55
1,51,Ban100 S.A.,1,Antioquia,Andina,347,HELICONIA,2025-09-30,132970865.04,0.0,0.0,0.0,137356339.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,612,RICAURTE,2025-09-30,490523339.04,0.0,0.0,0.0,497400334.27000004,7970343.29,59233374.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,7,Caqueta,Amazonía,785,SOLITA,2025-09-30,2957625.49,0.0,0.0,0.0,3058083.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,594,QUETAME,2025-09-30,28327618.76,0.0,0.0,0.0,29287853.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,23,Tolima,Andina,563,PRADO,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,24,Valle Del Cauca,Pacífica,109,BUENAVENTURA,2025-09-30,2104898627.62,0.0,0.0,0.0,2115802143.32,53695393.45,209781733.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,21,Santander,Andina,406,LEBRIJA,2025-09-30,556961851.85,0.0,0.0,0.0,560670400.86,15032839.41,47833387.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,19,Quindio,Andina,470,MONTENEGRO,2025-09-30,652159047.05,0.0,0.0,0.0,667079239.54,7155835.86,33324536.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,118,Crezcamos S.A.,21,Santander,Andina,615,RIONEGRO,2025-09-30,1403145233.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340820492.99,69066891.94,71758077.36
1,60,Banco Mundo Mujer S.A.,8,Cauca,Pacífica,75,BALBOA,2025-09-30,5104775211.47,0.0,0.0,0.0,0.0,0.0,0.0,93288516.01,0.0,0.0,0.0,0.0,0.0,5016069203.35,41404779.3,174098917.0
1,65,Leasing Bolivar,21,Santander,Andina,1,BUCARAMANGA,2025-09-30,6483768717.78,0.0,0.0,0.0,6636056821.03,64655140.51,309437631.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,4,ABRIAQUI,2025-09-30,7402797.13,0.0,0.0,0.0,7929520.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,11,Cundinamarca,Andina,612,RICAURTE,2025-09-30,538434685.39,0.0,0.0,0.0,554273802.2,4483451.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,464,MOGOTES,2025-09-30,862038844.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853971103.9499999,5916980.74,46964923.67
1,60,Banco Mundo Mujer S.A.,2,Atlantico,Caribe,685,SANTO TOMAS,2025-09-30,7863658318.98,0.0,0.0,0.0,0.0,0.0,0.0,14040173.77,0.0,28050485.18,0.0,0.0,0.0,7715845538.03,170767304.21,403668910.45
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,320,GUADUAS,2025-09-30,453276982.88,0.0,0.0,0.0,459908910.65000004,8245608.3,39554900.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,9,Cesar,Caribe,443,MANAURE BALCON DL CE,2025-09-30,5593836.81,0.0,0.0,0.0,5783836.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,Banco Contactar,17,Nariño,Pacífica,207,CONSACA,2025-09-30,2680935146.43,0.0,0.0,0.0,1336205.56,0.0,0.0,13321426.08,0.0,0.0,0.0,0.0,0.0,2644268046.66,41021448.58,27797540.4
1,65,Leasing Bolivar,21,Santander,Andina,307,GIRON,2025-09-30,1015004093.15,0.0,0.0,0.0,1047927774.72,0.0,29308022.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,797,TENA,2025-09-30,22093034.73,0.0,0.0,0.0,22843441.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,22,Sucre,Caribe,508,OVEJAS,2025-09-30,3706289.73,0.0,0.0,0.0,3832177.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,736,SEGOVIA,2025-09-30,397716062.57,0.0,0.0,0.0,404695935.46000004,7587245.85,10560220.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,5,Boyaca,Andina,599,RAMIRIQUI,2025-09-30,112253403.81,0.0,0.0,0.0,115161257.61,1667666.53,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,315,GUADALUPE,2025-09-30,5732071.14,0.0,0.0,0.0,5926765.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,854,VALDIVIA,2025-09-30,28086124.56,0.0,0.0,0.0,27449703.68,1774100.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,21,Santander,Andina,276,FLORIDABLANCA,2025-09-30,2913042921.73,0.0,0.0,0.0,3001394103.11,14904488.81,43055635.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,15,Magdalena,Caribe,245,EL BANCO,2025-09-30,1208821280.04,0.0,0.0,0.0,1219018517.23,26676646.0,26973474.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,38,ANGOSTURA,2025-09-30,4117885.09,0.0,0.0,0.0,4257753.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,17,Nariño,Pacífica,22,ALDANA,2025-09-30,7748496.66,0.0,0.0,0.0,8049854.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,23,Tolima,Andina,55,ARMERO,2025-09-30,1552639.32,0.0,0.0,0.0,1601885.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,872,VILLANUEVA,2025-09-30,262041952.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253260405.31,8250329.51,22934228.65
1,51,Ban100 S.A.,8,Cauca,Pacífica,533,PIAMONTE,2025-09-30,56503179.72,0.0,0.0,0.0,58596845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,17,Nariño,Pacífica,399,LA UNION,2025-09-30,114617801.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109228293.85,4621993.9,6690073.56
1,51,Ban100 S.A.,16,Meta,Orinoquía,223,CUBARRAL,2025-09-30,138141009.8,0.0,0.0,0.0,142727631.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56,Banco Falabella S.A.,16,Meta,Orinoquía,999,TOTAL META,2025-09-30,37042220528.0,0.0,0.0,0.0,38022304983.0,336411908.0,867314240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,313,GRANADA,2025-09-30,92291607.34,0.0,0.0,0.0,94950366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,18,N. Santander,Andina,874,VILLA DEL ROSARIO,2025-09-30,2175815831.45,0.0,0.0,0.0,2208792119.5,0.0,124426945.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7045063.0,0.0
4,128,Nu O Nu Financiera,21,Santander,Andina,444,MATANZA,2025-09-30,10709598.68,0.0,0.0,0.0,10379068.4,0.22,9963556.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,842,URAMITA,2025-09-30,1900519.04,0.0,0.0,0.0,1949650.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,24,Valle Del Cauca,Pacífica,109,BUENAVENTURA,2025-09-30,685821561.05,0.0,0.0,0.0,708819329.1400001,0.0,21480409.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,7,Caqueta,Amazonía,150,CARTAGENA DEL CHAIRA,2025-09-30,136206220.9,0.0,0.0,0.0,135454325.74,6812539.43,7823496.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,845,UNE,2025-09-30,3614306.46,0.0,0.0,0.0,3737069.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,26,Casanare,Orinoquía,139,MANI,2025-09-30,783041749.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780135398.75,8467251.94,23088344.78
4,118,Crezcamos S.A.,16,Meta,Orinoquía,6,ACACIAS,2025-09-30,2039458053.69,0.0,0.0,0.0,0.0,0.0,0.0,43361874.059999995,0.0,0.0,0.0,0.0,0.0,1974740542.78,39284674.97,120438996.0
4,128,Nu O Nu Financiera,13,Huila,Andina,530,PALESTINA,2025-09-30,21933046.89,0.0,0.0,0.0,22341054.63,0.0,3619070.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,34,ANDES,2025-09-30,81544760.37,0.0,0.0,0.0,84260421.03,0.0,4608342.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,24,Valle Del Cauca,Pacífica,895,ZARZAL,2025-09-30,347997278.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334418872.53,7976805.66,30789359.509999998
1,59,Leasing Corficolombiana,21,Santander,Andina,318,GUACA,2025-09-30,315143402.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303373719.69,6922425.62,14365440.89
4,128,Nu O Nu Financiera,10,Cordoba,Caribe,90,CANALETE,2025-09-30,32940888.58,0.0,0.0,0.0,32784654.46,921396.66,4432124.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,24,Valle Del Cauca,Pacífica,892,YUMBO,2025-09-30,5079203453.65,0.0,0.0,0.0,5243134956.690001,3214818.78,52512432.230000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,20,Risaralda,Andina,999,TOTAL RISARALDA,2025-09-30,40512513345.38,0.0,0.0,0.0,41457779877.020004,289814125.58,281643060.07,59553259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,Bancamía S.A.,18,N. Santander,Andina,3,ABREGO,2025-09-30,3965394304.36,0.0,0.0,0.0,0.0,0.0,0.0,273478378.12,0.0,0.0,0.0,0.0,0.0,3902845219.44,34157173.44,55368948.05
4,128,Nu O Nu Financiera,12,Choco,Pacífica,99,BOJAYA,2025-09-30,4252913.08,0.0,0.0,0.0,4370191.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,25,Arauca,Orinoquía,1,ARAUCA,2025-09-30,1101766763.04,0.0,0.0,0.0,1132962694.02,2473355.0,12662446.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,121,Financiera Juriscoop C.F.,10,Cordoba,Caribe,1,MONTERIA,2025-09-30,30945699776.28,0.0,0.0,0.0,31312086128.989998,723524400.78,569599798.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,18,N. Santander,Andina,206,CONVENCION,2025-09-30,113027199.07,0.0,0.0,0.0,116977282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,6,Caldas,Andina,662,SAMANA,2025-09-30,45744338.94,0.0,0.0,0.0,40029420.94,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,15,Magdalena,Caribe,692,SAN SEBASTIAN BUENAV,2025-09-30,70181380.6,0.0,0.0,0.0,71876004.17999999,0.0,7640266.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,5,Boyaca,Andina,401,LA VICTORIA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,6,Caldas,Andina,174,CHINCHINA,2025-09-30,131912683.64,0.0,0.0,0.0,135279151.51,1306334.72,1959603.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,24,Valle Del Cauca,Pacífica,111,GUADALAJARA DE BUGA (BUGA),2025-09-30,4966157659.79,0.0,0.0,0.0,5037516181.929999,78221873.28,348692854.33000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,19,Quindio,Andina,130,CALARCA,2025-09-30,1157950701.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135965849.69,18734680.5,93388710.0
1,52,Bancamía S.A.,11,Cundinamarca,Andina,175,CHIA,2025-09-30,11757550245.32,0.0,0.0,0.0,0.0,0.0,0.0,849513987.87,0.0,0.0,0.0,0.0,0.0,11112891349.65,91667254.08,113894195.73
22,8,Fondo Nacional Del Ahorro S.A.,14,Guajira,Caribe,999,TOTAL GUAJIRA,2025-09-30,32553618345.17,30257379850.629997,1960757943.7,2851139396.3199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,473,MOSQUERA,2025-09-30,12589120907.69,0.0,0.0,0.0,12678228538.68,296854577.75,991948452.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,8,Cauca,Pacífica,513,PADILLA,2025-09-30,3516592.73,0.0,0.0,0.0,3636036.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,24,Valle Del Cauca,Pacífica,606,RESTREPO,2025-09-30,46327564.11,0.0,0.0,0.0,47901117.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,328,GUAYABAL DE SIQUIMA,2025-09-30,15049178.07,0.0,0.0,0.0,15560336.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,21,Santander,Andina,425,MACARAVITA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,9,Cesar,Caribe,787,TAMALAMEQUE,2025-09-30,5354918.59,0.0,0.0,0.0,5536802.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,8,Cauca,Pacífica,824,TOTORO,2025-09-30,1655853366.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619493285.5800002,35402355.14,64059418.94
1,68,Banco Contactar,26,Casanare,Orinoquía,1,YOPAL,2025-09-30,7092873004.0,0.0,0.0,0.0,31113324.68,3808580.88,997764.81,558645382.8,0.0,9095062.69,0.0,0.0,0.0,6478713860.139999,45010198.29,112136666.87
4,121,Financiera Juriscoop C.F.,13,Huila,Andina,999,TOTAL HUILA,2025-09-30,31739867541.65,0.0,0.0,0.0,27871662779.28,1359175117.69,695612374.8900001,3485392026.42,0.0,520175642.92,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,99,BOJACA,2025-09-30,126518271.24,0.0,0.0,0.0,131401353.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,16,Meta,Orinoquía,150,CASTILLA LA NUEVA,2025-09-30,128041401.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126364856.96,0.0,6713623.6
1,65,Leasing Bolivar,24,Valle Del Cauca,Pacífica,828,TRUJILLO,2025-09-30,20512621.27,0.0,0.0,0.0,21209348.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,13,Huila,Andina,548,PITAL,2025-09-30,17441552.75,0.0,0.0,0.0,18033968.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,18,N. Santander,Andina,206,CONVENCION,2025-09-30,56734059.08,0.0,0.0,0.0,57146351.74,1412870.07,2810946.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,118,Crezcamos S.A.,18,N. Santander,Andina,498,OCA#A,2025-09-30,2033863954.55,0.0,0.0,0.0,0.0,0.0,0.0,192496975.10999998,0.0,2919453.55,0.0,0.0,0.0,1838824012.6599998,39540608.63,96631338.25999999
1,51,Ban100 S.A.,21,Santander,Andina,132,CALIFORNIA,2025-09-30,49056824.63,0.0,0.0,0.0,50553434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,17,Nariño,Pacífica,215,CORDOBA,2025-09-30,25188588.0,0.0,0.0,0.0,26100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,Bancamía S.A.,13,Huila,Andina,1,NEIVA,2025-09-30,5365061688.21,0.0,0.0,0.0,0.0,0.0,0.0,10450056.09,532743.54,41901174.98,0.0,0.0,0.0,5552259045.29,73928679.0,238215251.88
1,65,Leasing Bolivar,12,Choco,Pacífica,245,EL CARMEN DE ATRATO,2025-09-30,11237917.14,0.0,0.0,0.0,11764496.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,642,SALGAR,2025-09-30,71496246.7,0.0,0.0,0.0,74161215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,17,Nariño,Pacífica,786,TAMINANGO,2025-09-30,24132504.24,0.0,0.0,0.0,24610094.6,185577.76,1693142.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,7,Caqueta,Amazonía,1,FLORENCIA,2025-09-30,7496260791.89,0.0,0.0,0.0,7554291287.41,195310962.9,619533208.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,4,Bolivar,Caribe,62,ARROYOHONDO,2025-09-30,6572494.48,0.0,0.0,0.0,6767964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,23,Tolima,Andina,585,PURIFICACION,2025-09-30,18177506.37,0.0,0.0,0.0,18784983.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,12,Choco,Pacífica,361,ISTMINA,2025-09-30,7168320331.97,0.0,0.0,0.0,12066922.01,0.0,0.0,378338980.96,0.0,0.0,0.0,0.0,0.0,6754752128.19,91650935.95,76966348.07
1,52,Bancamía S.A.,17,Nariño,Pacífica,838,TUQUERRES,2025-09-30,4035579720.59,0.0,0.0,0.0,0.0,0.0,0.0,577363301.04,0.0,7398759.29,0.0,0.0,0.0,3557646842.83,64240765.6,269639716.71
1,53,Banco W S.A.,1,Antioquia,Andina,756,SONSON,2025-09-30,3257134645.6,0.0,0.0,0.0,0.0,0.0,0.0,211990327.74,0.0,0.0,0.0,0.0,0.0,3069843048.19,10359881.31,5197991.63
1,65,Leasing Bolivar,21,Santander,Andina,207,CONCEPCION,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,21,Santander,Andina,318,GUACA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,21,Santander,Andina,689,SAN VICENTE DE CHUCURI,2025-09-30,125505742.73,0.0,0.0,0.0,128890972.71,235329.34,12818924.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,17,Nariño,Pacífica,612,RICAURTE,2025-09-30,777369420.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771332111.7900001,6857763.53,18287373.7
1,65,Leasing Bolivar,4,Bolivar,Caribe,683,SANTA ROSA,2025-09-30,12054451.32,0.0,0.0,0.0,12456750.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,26,Casanare,Orinoquía,139,MANI,2025-09-30,17710542.38,0.0,0.0,0.0,13895642.96,0.0,33621729.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,18,N. Santander,Andina,398,LA PLAYA,2025-09-30,97465866.77,0.0,0.0,0.0,100659993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,18,N. Santander,Andina,871,VILLA CARO,2025-09-30,25367866.19,0.0,0.0,0.0,25818660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,14,Guajira,Caribe,650,SAN JUAN DEL CESAR,2025-09-30,4109009166.82,0.0,0.0,0.0,39875987.95,0.0,2510671.65,0.0,0.0,0.0,0.0,0.0,0.0,4037735820.82,12687190.15,144384216.38
1,23,Serfinansa,21,Santander,Andina,679,SAN GIL,2025-09-30,8169499995.92,0.0,0.0,0.0,1230148530.84,3075639.13,1888980.9500000002,7014970728.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,8,Fondo Nacional Del Ahorro S.A.,21,Santander,Andina,999,TOTAL SANTANDER,2025-09-30,815765326444.0,815735721082.27,7383597800.13,23852342214.82,30495998.16,0.0,21692856.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,Banco Mundo Mujer S.A.,17,Nariño,Pacífica,378,LA CRUZ,2025-09-30,3407191180.45,0.0,0.0,0.0,0.0,0.0,0.0,336701454.61,0.0,43657721.8,0.0,0.0,0.0,2934382471.07,112849566.69,426024617.84999996
4,128,Nu O Nu Financiera,5,Boyaca,Andina,822,TOTA,2025-09-30,3228736.76,0.0,0.0,0.0,3636026.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67,Leasing Bancolombia,21,Santander,Andina,999,TOTAL SANTANDER,2025-09-30,2858873032.39,0.0,0.0,0.0,2782054811.39,135216538.0,119937868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
